ChromeOS project contributions from 01/June/2019 to 30/June/2019

Overall
embeddedor.com,2
collabora.com,2
cisco.com,2
anholt.net,2
android.com,2
amazon.com,2
alliedtelesis.co.nz,2
6wind.com,2
zatta.me,1
xs4all.nl,1
xmission.com,1
w1.fi,1
vyatta.att-mail.com,1
virtuozzo.com,1
tu-dortmund.de,1
tkos.co.il,1
thinci.com,1
sophos.com,1
siol.net,1
sigma-surface-science.com,1
samsung.com,1
roeck-us.net,1
rasmusvillemoes.dk,1
rajagiritech.edu.in,1
purestorage.com,1
prevas.dk,1
preh.de,1
physik.fu-berlin.de,1
mleia.com,1
microsoft.com,1
mageia.org,1
lst.de,1
linutronix.de,1
kaod.org,1
jrtc27.com,1
hotmail.com,1
horus.com,1
hofmannsweb.com,1
googlemail.com,1
gmx.de,1
git.icu,1
endlessm.com,1
ellerman.id.au,1
dev.tdt.de,1
devtank.co.uk,1
de.ibm.com,1
davemloft.net,1
cogentembedded.com,1
chelsio.com,1
broadcom.com,1
brauner.io,1
bell.net,1
beckhoff.com,1
baylibre.com,1
baidu.com,1
azazel.net,1
axtens.net,1
aquantia.com,1

Project: src/third_party/kernel/v4.14-gw
Contributor,June 2019
linaro.org,8
google.com,8
codeaurora.org,8
chromium.org,2
nbd.name,1
intel.com,1
gmail.com,1

Project: src/third_party/kernel/v4.14-mistral
Contributor,June 2019
google.com,1
chromium.org,1

Project: src/third_party/kernel/v4.19
Contributor,June 2019
chromium.org,198
intel.com,168
gmail.com,79
suse.de,76
mediatek.com,71
google.com,58
intel.corp-partner.google.com,48
redhat.com,37
huawei.com,30
codeaurora.org,25
linaro.org,19
linuxfoundation.org,15
collabora.com,15
renesas.com,14
oracle.com,12
linux.ibm.com,12
ideasonboard.com,11
baylibre.com,11
cumulusnetworks.com,9
canonical.com,9
arm.com,9
mellanox.com,8
kernel.org,8
suse.com,7
umn.edu,6
ti.com,6
socionext.com,6
nxp.com,6
linux.alibaba.com,6
infradead.org,6
wacom.com,5
vmware.com,5
nvidia.com,5
lst.de,5
bootlin.com,5
synaptics.com,4
samsung.com,4
realtek.com,4
nuvoton.com,4
mentor.com,4
lwn.net,4
ffwll.ch,4
brauner.io,4
armlinux.org.uk,4
android.com,4
amd.com,4
yulong.com,3
synopsys.com,3
suse.cz,3
sntech.de,3
rowland.harvard.edu,3
roeck-us.net,3
netronome.com,3
linux.vnet.ibm.com,3
embeddedor.com,3
diasemi.com,3
de.ibm.com,3
atomide.com,3
arndb.de,3
wdc.com,2
tuxdriver.com,2
st.com,2
sony.com,2
siol.net,2
sedsystems.ca,2
sakamocchi.jp,2
rasmusvillemoes.dk,2
ozlabs.org,2
mips.com,2
microsoft.com,2
linux-foundation.org,2
linutronix.de,2
lca.pw,2
holtmann.org,2
freebox.fr,2
ellerman.id.au,2
citrix.com,2
chelsio.com,2
aquantia.com,2
amazon.com,2
alliedtelesis.co.nz,2
6wind.com,2
zatta.me,1
xs4all.nl,1
xmission.com,1
w1.fi,1
vyatta.att-mail.com,1
virtuozzo.com,1
unisoc.com,1
tu-dortmund.de,1
toxcorp.com,1
tkos.co.il,1
thinci.com,1
strlen.de,1
sophos.com,1
sigma-surface-science.com,1
sifive.com,1
rock-chips.com,1
rajagiritech.edu.in,1
purestorage.com,1
prevas.dk,1
preh.de,1
physik.fu-berlin.de,1
